Guard: web
+-----------------------------+-------------+------------+-----------+--------------+---------------+---------------+------------+------------+------------------+---------------+--------------+----------+---------------------+-------------+----------------+-----------+-----------+---------+--------------------+------------+-----------+-------+-------------+----------+----------------+------------+-------------+
|                             | admin lomba | admin unit | bendahara | kabid dakwah | kabid ekonomi | kabid finance | kabid halo | kabid msdm | kabid pendidikan | kabid sarpras | kabid sosial | karyawan | kepala sekeretariat | kepala unit | ketua koperasi | orang tua | pendaftar | peserta | pimpinan pesantren | sekretaris | staf msdm | staff | staff humas | staff it | staff keuangan | staff msdm | super admin |
| jenispembiayaan.index       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenispembiayaan.store       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenispembiayaan.update      |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenissimpanan.create        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenissimpanan.delete        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenissimpanan.edit          |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenissimpanan.index         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenissimpanan.store         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenissimpanan.update        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenistabungan.create        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenistabungan.delete        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenistabungan.edit          |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenistabungan.index         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenistabungan.store         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenistabungan.update        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenjangpendidikan.create    |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenjangpendidikan.delete    |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenjangpendidikan.edit      |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenjangpendidikan.index     |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenjangpendidikan.store     |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jenjangpendidikan.update    |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| jobdesk.create              |  ·          |  ·         |  ✔        |  ✔           |  ✔            |  ✔            |  ✔         |  ✔         |  ✔               |  ✔            |  ✔           |  ·       |  ✔                  |  ✔          |  ·             |  ·        |  ·        |  ·      |  ✔                 |  ✔         |  ✔        |  ✔    |  ·          |  ·       |  ✔             |  ✔         |  ✔          |
| jobdesk.delete              |  ·          |  ·         |  ✔        |  ✔           |  ✔            |  ✔            |  ✔         |  ✔         |  ✔               |  ✔            |  ✔           |  ·       |  ✔                  |  ✔          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ✔         |  ✔        |  ✔    |  ·          |  ·       |  ✔             |  ✔         |  ✔          |
| jobdesk.edit                |  ·          |  ·         |  ✔        |  ✔           |  ✔            |  ✔            |  ✔         |  ✔         |  ✔               |  ✔            |  ✔           |  ·       |  ✔                  |  ✔          |  ·             |  ·        |  ·        |  ·      |  ✔                 |  ✔         |  ✔        |  ✔    |  ·          |  ·       |  ✔             |  ✔         |  ✔          |
| jobdesk.index               |  ·          |  ·         |  ✔        |  ✔           |  ✔            |  ✔            |  ✔         |  ✔         |  ✔               |  ✔            |  ✔           |  ·       |  ✔                  |  ✔          |  ·             |  ·        |  ·        |  ·      |  ✔                 |  ✔         |  ✔        |  ✔    |  ·          |  ·       |  ✔             |  ✔         |  ✔          |
| jobdesk.store               |  ·          |  ·         |  ✔        |  ✔           |  ✔            |  ✔            |  ✔         |  ✔         |  ✔               |  ✔            |  ✔           |  ·       |  ✔                  |  ✔          |  ·             |  ·        |  ·        |  ·      |  ✔                 |  ✔         |  ✔        |  ✔    |  ·          |  ·       |  ✔             |  ✔         |  ✔          |
| jobdesk.update              |  ·          |  ·         |  ✔        |  ✔           |  ✔            |  ✔            |  ✔         |  ✔         |  ✔               |  ✔            |  ✔           |  ·       |  ✔                  |  ✔          |  ·             |  ·        |  ·        |  ·      |  ✔                 |  ✔         |  ✔        |  ✔    |  ·          |  ·       |  ✔             |  ✔         |  ✔          |
| karyawan.create             |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ✔        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| karyawan.createuser         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ✔        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| karyawan.delete             |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ✔        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| karyawan.edit               |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ✔        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| karyawan.index              |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ✔        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| karyawan.show               |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ✔        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| karyawan.store              |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ✔        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| karyawan.update             |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ✔        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategori.create             |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategori.delete             |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategori.edit               |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategori.index              |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriibadah.create       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriibadah.delete       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriibadah.edit         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriibadah.index        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriledger.create       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriledger.delete       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriledger.edit         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriledger.index        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriledger.store        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kategoriledger.update       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kegiatanibadah.create       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kegiatanibadah.delete       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kegiatanibadah.edit         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kegiatanibadah.index        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| kelas.create                |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| kelas.delete                |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| kelas.edit                  |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| kelas.index                 |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| ledger.create               |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledger.delete               |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledger.edit                 |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledger.index                |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledger.store                |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledger.update               |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledgertransaksi.create      |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledgertransaksi.delete      |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledgertransaksi.edit        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledgertransaksi.index       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledgertransaksi.store       |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| ledgertransaksi.update      |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| lk.pembayaran               |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| lk.rekaptagihan             |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| matapelajaran.create        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| matapelajaran.delete        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| matapelajaran.edit          |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| matapelajaran.index         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| matapelajaran.store         |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| matapelajaran.update        |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| pages.create                |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| pages.delete                |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| pages.edit                  |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| pages.index                 |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| pembayaranpdd.create        |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| pembayaranpdd.delete        |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| pembayaranpdd.edit          |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| pembayaranpdd.index         |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| pembayaranpdd.show          |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| pembayaranpdd.store         |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| pembayaranpdd.update        |  ·          |  ✔         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ·             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ✔             |  ·         |  ✔          |
| pembiayaan.create           |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
| pembiayaan.delete           |  ·          |  ·         |  ·        |  ·           |  ·            |  ·            |  ·         |  ·         |  ·               |  ·            |  ·           |  ·       |  ·                  |  ·          |  ✔             |  ·        |  ·        |  ·      |  ·                 |  ·         |  ·        |  ·    |  ·          |  ·       |  ·             |  ·         |  ✔          |
